,BlockHeight,burnt_denom,tokens_burnt,minted_denom,tokens_minted,swap_amount,swap_fee_amount,spread,terraPool,lunaPool,delta,ukrw_oracle_price,usdr_oracle_price,uusd_oracle_price,usd_per_ust_price,usd_per_luna_price,expected_profit
2960,7594946,uusd,1433.0,uluna,1400.684717313141,1146.9779647766563,253.7067525364845,0.181130520952036,55254398.40910722,45245266.838122725,5254398.40910722,1308.3102328874854,0.7616556126490506,1.0230710610942109,0.7655989492742749,1.019543378383128,72.2904948293608
2961,7594946,uusd,367.0,uluna,358.7238599120186,293.7408961657295,64.98296374628913,0.18115038058027974,55254671.633148514,45245043.1087205,5254671.633148514,1308.3102328874854,0.7616556126490506,1.0230710610942109,0.7655989492742749,1.019543378383128,18.506771262436587
2962,7594946,uusd,5.0,uluna,4.8872460478476665,4.001899510935559,0.8853465369121082,0.18115448419095107,55254675.3555469,45245040.06065127,5254675.355546896,1308.3102328874854,0.7616556126490506,1.0230710610942109,0.7655989492742749,1.019543378383128,0.25211540095765317
2963,7594947,uusd,200000.0,uluna,196166.24877420685,161045.59207467898,35120.65669952788,0.17903516491235344,55258003.75122615,45242314.783123635,5258003.751226149,1307.5516656856985,0.761046311141113,1.019543378383128,0.7665306575454804,1.0282947556590958,12296.206243310327
2964,7594947,uusd,134390.0,uluna,131813.9108638283,107726.65106244285,24087.259801385444,0.18273685716122204,55358320.24184615,45160329.81272098,5358320.241846149,1307.5516656856985,0.761046311141113,1.019543378383128,0.7665306575454804,1.0282947556590958,7760.695264690221
2965,7594947,uusd,49.440944,uluna,48.49322260167814,39.55987928659094,8.933343315087198,0.1842183883811024,55358357.147434324,45160299.705820784,5358357.147434325,1307.5516656856985,0.761046311141113,1.019543378383128,0.7665306575454804,1.0282947556590958,2.7812170909190854
2966,7594948,uusd,4.744506,uluna,4.613955263205599,3.7842996117804244,0.829655651425175,0.17981441173505483,55209517.425449,45282047.67186785,5209517.425448999,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7648516994107978,1.0282947556590958,0.26253196767183606
2967,7594948,uusd,1000.0,uluna,972.4838082627778,797.6063988769947,174.87740938578307,0.17982552295464946,55210261.88863893,45281437.08216037,5210261.888638927,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7648516994107978,1.0282947556590958,55.322777634552835
2968,7594949,uusd,3000.0,uluna,2917.4514247883335,2405.283895292674,512.1675294956596,0.1755530615330873,55067765.78130207,45398609.59546792,5067765.781302074,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7609978750339371,1.0282947556590958,190.34719029892722
2969,7594950,uusd,5000.0,uluna,4862.419041313889,4028.9445445802903,833.4744967335981,0.17141149079335263,54930716.82554888,45511876.495979436,4930716.82554888,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7638529587726323,1.0282947556590958,323.67775217007556
2970,7594950,uusd,30000.0,uluna,29174.514247883333,24162.205225244277,5012.309022639056,0.1718043693907503,54953050.72124673,45493379.661148,4953050.721246726,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7638529587726323,1.0282947556590958,1930.2801550985241
2971,7594950,uusd,50000.0,uluna,48624.19041313889,40226.727365973464,8397.46304716542,0.17270134424482503,54990273.88074314,45462584.991333656,4990273.880743137,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7638529587726323,1.0282947556590958,3172.284849127129
2972,7594950,uusd,14736.0,uluna,14330.52139856029,11845.232875343216,2485.2885232170747,0.17342624557029432,55001244.29030992,45453517.13871041,5001244.290309919,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7638529587726323,1.0282947556590958,924.2536448026312
2973,7594950,uusd,8000.0,uluna,7779.870466102222,6428.657986492322,1351.2124796098992,0.1736805883204978,55007199.995829344,45448595.82362946,5007199.995829345,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7638529587726323,1.0282947556590958,499.73162325495923
2974,7594951,uusd,6725.751628,uluna,6540.684556627018,5431.047035228235,1109.637521398783,0.16965158796329644,54873118.18156795,45559648.92915011,4873118.181567953,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7668531159794916,1.0259213076291722,414.1632829409509
2975,7594951,uusd,720.0,uluna,700.1883419491999,581.3415474410398,118.84679450816012,0.16973546599949346,54873654.1950647,45559203.896154016,4873654.195064701,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7668531159794916,1.0259213076291722,44.276437024644
2976,7594951,uusd,5460.0,uluna,5309.761593114767,4408.137138842325,901.6244542724413,0.16980507287588748,54877718.96408171,45555829.345536165,4877718.964081709,1314.9885750448989,0.7655275939844169,1.0282947556590958,0.7668531159794916,1.0259213076291722,335.3838044418126
